custAge,profession,marital,schooling,housing,loan,contact,month,day_of_week,campaign,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,pastEmail,responded,profit
29,technician,single,professional.course,yes,no,cellular,jun,wed,2,1,-1.7,94.055,-39.8,0.704,4991.6,5,yes,149
28,blue-collar,single,basic.9y,no,yes,cellular,jul,fri,1,0,-1.7,94.215,-40.3,0.79,4991.6,0,yes,272
52,admin.,married,university.degree,yes,yes,cellular,jul,tue,1,1,-1.7,94.215,-40.3,0.835,4991.6,1,yes,130
32,admin.,married,high.school,yes,no,cellular,may,mon,1,0,-1.8,92.893,-46.2,1.299,5099.1,0,yes,148
86,retired,married,basic.4y,yes,no,cellular,sep,tue,1,0,-1.1,94.199,-37.5,0.877,4963.6,0,yes,8
56,blue-collar,married,basic.4y,yes,no,cellular,dec,tue,3,1,-3,92.713,-33,0.715,5023.5,2,yes,-137
31,student,single,university.degree,no,no,cellular,oct,wed,1,0,-1.1,94.601,-49.5,1.043,4963.6,0,yes,181
32,admin.,single,university.degree,no,no,cellular,apr,thu,3,0,-1.8,93.075,-47.1,1.365,5099.1,0,yes,156
43,self-employed,married,high.school,yes,no,cellular,mar,wed,1,0,-1.8,93.369,-34.8,0.651,5008.7,0,yes,230
40,admin.,divorced,university.degree,no,no,cellular,apr,wed,2,0,-1.8,93.075,-47.1,1.445,5099.1,0,yes,153
34,blue-collar,married,basic.9y,yes,no,telephone,may,wed,3,0,-1.8,92.893,-46.2,1.281,5099.1,0,yes,-129
58,services,married,high.school,no,no,cellular,mar,mon,2,1,-1.8,93.369,-34.8,0.635,5008.7,0,yes,162
59,unemployed,married,basic.9y,yes,no,cellular,mar,mon,2,0,-1.8,93.369,-34.8,0.639,5008.7,0,yes,189
48,entrepreneur,married,university.degree,yes,no,cellular,may,fri,2,0,-1.8,92.893,-46.2,1.259,5099.1,0,yes,174
56,services,married,basic.4y,yes,yes,cellular,apr,mon,1,0,-1.8,93.075,-47.1,1.365,5099.1,0,yes,460
39,blue-collar,married,basic.9y,no,no,telephone,oct,fri,1,0,-0.1,93.798,-40.4,5.045,5195.8,0,yes,19
27,admin.,single,high.school,yes,no,cellular,jul,tue,3,1,-1.7,94.215,-40.3,0.835,4991.6,0,yes,156
29,retired,married,university.degree,no,no,cellular,jul,mon,2,1,-1.7,94.215,-40.3,0.889,4991.6,0,yes,162
46,admin.,married,university.degree,no,no,telephone,may,thu,3,0,-1.8,93.876,-40,0.692,5008.7,0,yes,115
32,technician,single,professional.course,no,no,cellular,jul,thu,1,0,1.4,93.918,-42.7,4.963,5228.1,0,yes,156
49,services,married,high.school,no,no,cellular,jun,tue,4,0,-2.9,92.963,-40.8,1.286,5076.2,0,yes,213
29,technician,married,high.school,no,no,cellular,jun,fri,2,0,-2.9,92.963,-40.8,1.268,5076.2,0,yes,219
25,blue-collar,married,basic.9y,yes,no,telephone,may,fri,1,0,1.1,93.994,-36.4,4.864,5191,0,yes,-187
80,retired,married,university.degree,no,no,telephone,jul,mon,2,0,-1.7,94.215,-40.3,0.846,4991.6,0,yes,245
64,housemaid,married,professional.course,yes,no,telephone,may,mon,3,0,-1.8,93.876,-40,0.697,5008.7,0,yes,133
35,blue-collar,married,basic.9y,yes,no,cellular,jul,mon,1,2,-1.7,94.215,-40.3,0.889,4991.6,6,yes,49
22,student,single,basic.9y,no,no,cellular,oct,fri,1,1,-3.4,92.431,-26.9,0.73,5017.5,0,yes,150
53,management,married,university.degree,yes,no,cellular,aug,tue,3,0,1.4,93.444,-36.1,4.966,5228.1,0,yes,230
31,technician,single,university.degree,no,no,telephone,oct,thu,1,0,-0.1,93.798,-40.4,4.794,5195.8,0,yes,132
24,blue-collar,single,university.degree,no,no,cellular,oct,wed,1,1,-1.1,94.601,-49.5,1.025,4963.6,0,yes,-4
43,services,married,university.degree,yes,yes,cellular,jul,mon,1,0,1.4,93.918,-42.7,4.96,5228.1,0,yes,394
29,admin.,single,university.degree,yes,yes,cellular,nov,thu,1,0,-0.1,93.2,-42,4.076,5195.8,0,yes,443
32,admin.,married,university.degree,yes,no,telephone,oct,mon,1,0,-0.1,93.798,-40.4,4.912,5195.8,0,yes,172
33,self-employed,single,university.degree,yes,yes,cellular,mar,fri,1,0,-1.8,92.843,-50,1.64,5099.1,0,yes,412
45,admin.,married,university.degree,no,no,cellular,jun,fri,2,0,-2.9,92.963,-40.8,1.268,5076.2,0,yes,178
61,admin.,married,university.degree,yes,no,cellular,nov,wed,1,5,-1.1,94.767,-50.8,1.044,4963.6,5,yes,216
29,admin.,married,high.school,yes,no,cellular,jun,wed,1,1,-1.7,94.055,-39.8,0.727,4991.6,3,yes,159
35,admin.,single,high.school,yes,yes,cellular,may,fri,2,1,-1.8,92.893,-46.2,1.313,5099.1,2,yes,160
43,technician,married,professional.course,no,no,cellular,apr,thu,1,1,-1.8,93.075,-47.1,1.365,5099.1,1,yes,209
28,blue-collar,single,high.school,yes,no,telephone,apr,thu,1,0,-1.8,93.075,-47.1,1.483,5099.1,0,yes,19
29,admin.,single,university.degree,no,no,cellular,jun,mon,1,0,-2.9,92.963,-40.8,1.266,5076.2,0,yes,138
50,entrepreneur,married,professional.course,yes,no,cellular,aug,fri,4,0,1.4,93.444,-36.1,4.966,5228.1,0,yes,-19
46,blue-collar,married,basic.4y,yes,no,telephone,may,fri,2,0,1.1,93.994,-36.4,4.857,5191,0,yes,2
26,admin.,single,high.school,yes,no,cellular,apr,mon,1,0,-1.8,93.075,-47.1,1.405,5099.1,0,yes,110
28,self-employed,married,professional.course,yes,no,cellular,nov,tue,1,0,-3.4,92.649,-30.1,0.72,5017.5,0,yes,168
22,blue-collar,single,basic.6y,no,yes,telephone,may,fri,1,0,1.1,93.994,-36.4,4.857,5191,0,yes,67
35,technician,married,professional.course,no,no,cellular,may,wed,1,0,-1.8,92.893,-46.2,1.334,5099.1,0,yes,208
53,technician,married,high.school,yes,no,cellular,mar,tue,2,2,-1.8,93.369,-34.8,0.655,5008.7,2,yes,213
33,technician,single,high.school,yes,no,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.962,5228.1,0,yes,192
58,retired,divorced,university.degree,yes,no,cellular,apr,wed,1,0,-1.8,93.075,-47.1,1.415,5099.1,0,yes,208
31,student,single,university.degree,no,yes,cellular,nov,mon,1,0,-3.4,92.649,-30.1,0.715,5017.5,0,yes,386
32,admin.,single,university.degree,yes,no,cellular,jun,mon,1,0,-2.9,92.963,-40.8,1.266,5076.2,0,yes,249
30,technician,single,university.degree,yes,no,cellular,sep,fri,4,3,-1.1,94.199,-37.5,0.879,4963.6,3,yes,174
52,blue-collar,married,basic.9y,yes,no,cellular,aug,thu,3,0,1.4,93.444,-36.1,4.963,5228.1,0,yes,-113
32,management,single,university.degree,no,yes,cellular,mar,thu,1,0,-1.8,92.843,-50,1.584,5099.1,0,yes,495
43,blue-collar,married,basic.9y,yes,no,telephone,jun,thu,1,0,1.4,94.465,-41.8,4.961,5228.1,0,yes,-114
44,technician,divorced,professional.course,yes,no,cellular,aug,wed,3,0,1.4,93.444,-36.1,4.967,5228.1,0,yes,103
48,housemaid,married,professional.course,yes,no,cellular,jul,wed,2,2,-1.7,94.215,-40.3,0.896,4991.6,0,yes,213
33,management,married,university.degree,yes,no,telephone,mar,thu,1,0,-1.8,92.843,-50,1.757,5099.1,0,yes,240
41,technician,divorced,university.degree,yes,no,cellular,aug,fri,2,3,-1.7,94.027,-38.3,0.905,4991.6,9,yes,177
31,admin.,married,university.degree,no,no,cellular,aug,tue,3,1,-2.9,92.201,-31.4,0.883,5076.2,2,yes,173
43,blue-collar,married,basic.4y,yes,no,cellular,may,tue,1,1,-1.8,92.893,-46.2,1.291,5099.1,2,yes,56
64,retired,married,university.degree,no,no,cellular,nov,fri,1,3,-3.4,92.649,-30.1,0.714,5017.5,12,yes,193
35,admin.,married,high.school,yes,no,cellular,apr,wed,1,0,-1.8,93.075,-47.1,1.445,5099.1,0,yes,163
42,management,married,basic.6y,yes,no,telephone,sep,fri,3,0,-3.4,92.379,-29.8,0.778,5017.5,0,yes,193
31,blue-collar,married,basic.6y,no,no,cellular,may,thu,1,1,-1.8,92.893,-46.2,1.266,5099.1,1,yes,-177
31,technician,single,high.school,yes,yes,cellular,aug,fri,1,0,1.4,93.444,-36.1,4.966,5228.1,0,yes,462
43,technician,married,high.school,no,no,cellular,apr,mon,3,0,-1.8,93.749,-34.6,0.642,5008.7,0,yes,204
27,technician,married,professional.course,yes,no,cellular,jun,tue,4,1,-2.9,92.963,-40.8,1.286,5076.2,1,yes,154
32,admin.,single,university.degree,no,no,cellular,apr,thu,1,0,-1.8,93.075,-47.1,1.365,5099.1,0,yes,127
35,admin.,married,university.degree,yes,no,telephone,sep,wed,1,0,-3.4,92.379,-29.8,0.753,5017.5,0,yes,169
31,admin.,single,university.degree,yes,no,telephone,aug,tue,1,0,-2.9,92.201,-31.4,0.859,5076.2,0,yes,178
44,blue-collar,divorced,basic.4y,no,no,cellular,may,fri,3,0,-1.8,92.893,-46.2,1.327,5099.1,0,yes,-174
54,services,divorced,high.school,yes,no,cellular,oct,wed,3,2,-1.1,94.601,-49.5,1.016,4963.6,4,yes,114
44,self-employed,divorced,professional.course,yes,no,cellular,jun,thu,1,0,-1.7,94.055,-39.8,0.742,4991.6,0,yes,158
65,retired,married,basic.4y,yes,yes,cellular,oct,wed,1,3,-1.1,94.601,-49.5,0.985,4963.6,6,yes,507
32,admin.,single,university.degree,no,no,cellular,oct,wed,1,0,-3.4,92.431,-26.9,0.724,5017.5,0,yes,151
45,admin.,married,high.school,no,yes,cellular,aug,tue,2,1,-2.9,92.201,-31.4,0.884,5076.2,4,yes,425
39,technician,single,professional.course,no,no,cellular,may,wed,3,0,-1.8,92.893,-46.2,1.281,5099.1,0,yes,146
31,technician,married,professional.course,yes,no,cellular,aug,thu,1,0,1.4,93.444,-36.1,4.964,5228.1,0,yes,218
21,student,single,university.degree,yes,no,cellular,jul,thu,1,2,-1.7,94.215,-40.3,0.81,4991.6,4,yes,115
35,admin.,single,university.degree,yes,no,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1,0,yes,160
30,technician,single,university.degree,no,yes,cellular,apr,mon,1,0,-1.8,93.075,-47.1,1.405,5099.1,0,yes,106
31,blue-collar,single,high.school,yes,yes,cellular,jul,wed,1,0,1.4,93.918,-42.7,4.963,5228.1,0,yes,237
62,retired,married,basic.9y,no,no,cellular,oct,fri,2,0,-3.4,92.431,-26.9,0.739,5017.5,0,yes,-25
48,technician,married,professional.course,no,no,cellular,oct,mon,1,3,-1.1,94.601,-49.5,0.987,4963.6,0,yes,146
27,student,single,high.school,yes,no,cellular,apr,thu,1,0,-1.8,93.075,-47.1,1.365,5099.1,0,yes,-12
38,blue-collar,married,high.school,yes,no,cellular,may,wed,2,1,-1.8,92.893,-46.2,1.334,5099.1,1,yes,-224
28,admin.,single,university.degree,no,no,cellular,apr,thu,1,0,-1.8,93.075,-47.1,1.365,5099.1,0,yes,124
68,retired,married,basic.4y,no,no,cellular,aug,mon,1,2,-1.7,94.027,-38.3,0.898,4991.6,8,yes,197
30,admin.,married,university.degree,yes,yes,cellular,may,fri,4,0,-1.8,92.893,-46.2,1.259,5099.1,0,yes,482
42,services,married,high.school,no,no,telephone,may,fri,2,0,1.1,93.994,-36.4,4.864,5191,0,yes,143
48,admin.,single,high.school,no,no,telephone,apr,mon,2,0,-1.8,93.075,-47.1,1.405,5099.1,0,yes,124
56,services,married,high.school,no,no,telephone,nov,tue,1,0,-0.1,93.2,-42,4.663,5195.8,0,yes,199
34,retired,married,university.degree,no,no,telephone,aug,tue,2,4,-1.7,94.027,-38.3,0.899,4991.6,4,yes,176
51,admin.,divorced,university.degree,yes,no,cellular,jul,mon,1,0,1.4,93.918,-42.7,4.96,5228.1,0,yes,1
53,admin.,single,university.degree,no,no,cellular,apr,thu,1,1,-1.8,93.075,-47.1,1.365,5099.1,3,yes,231
38,admin.,single,university.degree,no,no,telephone,jun,tue,1,0,1.4,94.465,-41.8,4.961,5228.1,0,yes,23
31,services,single,basic.9y,yes,no,cellular,jul,thu,2,0,1.4,93.918,-42.7,4.958,5228.1,0,yes,178
54,blue-collar,married,basic.9y,yes,no,cellular,aug,mon,1,0,1.4,93.444,-36.1,4.963,5228.1,0,yes,102
26,student,single,professional.course,no,no,cellular,nov,fri,1,1,-3.4,92.649,-30.1,0.714,5017.5,2,yes,122
70,admin.,married,university.degree,yes,yes,cellular,sep,tue,1,1,-3.4,92.379,-29.8,0.77,5017.5,2,yes,460
54,blue-collar,married,basic.9y,no,yes,telephone,may,fri,4,0,1.1,93.994,-36.4,4.859,5191,0,yes,227
55,entrepreneur,married,professional.course,yes,no,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.957,5228.1,0,yes,-16
36,technician,single,professional.course,yes,no,cellular,apr,thu,1,2,-1.8,93.075,-47.1,1.365,5099.1,8,yes,172
26,admin.,single,high.school,no,no,cellular,jun,tue,1,0,-2.9,92.963,-40.8,1.262,5076.2,0,yes,201
37,student,single,university.degree,no,no,cellular,jul,tue,2,1,-1.7,94.215,-40.3,0.876,4991.6,2,yes,122
43,management,married,university.degree,yes,no,cellular,jul,wed,3,0,1.4,93.918,-42.7,4.963,5228.1,0,yes,281
45,admin.,single,high.school,no,no,cellular,may,fri,1,1,-1.8,92.893,-46.2,1.259,5099.1,1,yes,108
35,blue-collar,married,basic.9y,no,no,telephone,jul,mon,3,0,1.4,93.918,-42.7,4.96,5228.1,0,yes,-9
28,technician,single,professional.course,yes,no,cellular,jun,tue,1,0,-2.9,92.963,-40.8,1.262,5076.2,0,yes,172
39,admin.,single,high.school,no,yes,cellular,may,tue,1,1,-1.8,92.893,-46.2,1.291,5099.1,2,yes,460
29,technician,married,professional.course,yes,no,telephone,jun,fri,1,0,1.4,94.465,-41.8,4.959,5228.1,0,yes,128
37,admin.,married,university.degree,no,no,cellular,jul,thu,1,1,-1.7,94.215,-40.3,0.81,4991.6,1,yes,142
43,housemaid,married,basic.4y,no,yes,telephone,may,wed,1,0,1.1,93.994,-36.4,4.858,5191,0,yes,271
41,management,married,university.degree,no,no,cellular,nov,mon,2,3,-3.4,92.649,-30.1,0.715,5017.5,0,yes,177
32,admin.,single,university.degree,yes,no,telephone,dec,wed,1,0,-3,92.713,-33,0.715,5023.5,0,yes,182
51,management,divorced,university.degree,no,no,cellular,may,mon,1,0,-1.8,92.893,-46.2,1.244,5099.1,0,yes,187
32,blue-collar,single,basic.9y,no,no,cellular,may,wed,1,0,-1.8,92.893,-46.2,1.281,5099.1,0,yes,40
34,admin.,single,high.school,no,no,cellular,jun,fri,2,0,-2.9,92.963,-40.8,1.268,5076.2,0,yes,179
39,admin.,single,university.degree,yes,no,cellular,apr,mon,1,0,-1.8,93.075,-47.1,1.392,5099.1,0,yes,135
30,admin.,single,university.degree,no,no,cellular,aug,fri,1,0,1.4,93.444,-36.1,4.966,5228.1,0,yes,113
40,management,married,university.degree,no,no,telephone,jul,fri,2,2,-1.7,94.215,-40.3,0.896,4991.6,8,yes,167
21,blue-collar,married,basic.9y,yes,no,cellular,jul,wed,6,0,1.4,93.918,-42.7,4.963,5228.1,0,yes,37
50,admin.,divorced,university.degree,no,yes,cellular,may,mon,4,0,-1.8,92.893,-46.2,1.264,5099.1,0,yes,376
56,technician,married,professional.course,yes,no,telephone,aug,mon,2,1,-2.9,92.201,-31.4,0.821,5076.2,4,yes,166
43,admin.,single,basic.9y,yes,no,cellular,sep,fri,1,0,-3.4,92.379,-29.8,0.773,5017.5,0,yes,192
54,blue-collar,married,university.degree,no,no,cellular,jun,fri,2,0,-2.9,92.963,-40.8,1.268,5076.2,0,yes,26
31,blue-collar,married,professional.course,yes,no,cellular,jul,wed,2,0,1.4,93.918,-42.7,4.963,5228.1,0,yes,52
39,admin.,married,university.degree,yes,no,cellular,apr,mon,1,0,-1.8,93.075,-47.1,1.392,5099.1,0,yes,229
32,technician,single,university.degree,yes,no,cellular,oct,tue,1,0,-3.4,92.431,-26.9,0.728,5017.5,0,yes,142
30,admin.,married,university.degree,yes,no,cellular,apr,thu,1,0,-1.8,93.075,-47.1,1.365,5099.1,0,yes,157
38,self-employed,divorced,high.school,no,no,cellular,aug,fri,3,1,-2.9,92.201,-31.4,0.869,5076.2,1,yes,128
43,management,married,university.degree,yes,no,telephone,dec,mon,2,1,-3,92.713,-33,0.709,5023.5,2,yes,148
32,blue-collar,married,basic.9y,yes,yes,cellular,apr,fri,2,0,-1.8,93.075,-47.1,1.479,5099.1,0,yes,304
71,services,divorced,basic.4y,no,yes,cellular,apr,thu,1,1,-1.8,93.075,-47.1,1.41,5099.1,2,yes,455
46,entrepreneur,married,university.degree,no,no,telephone,jun,thu,6,0,1.4,94.465,-41.8,4.958,5228.1,0,yes,202
50,blue-collar,married,basic.6y,yes,no,cellular,may,mon,3,1,-1.8,92.893,-46.2,1.354,5099.1,3,yes,65
31,blue-collar,married,basic.9y,yes,no,telephone,jun,wed,2,0,1.4,94.465,-41.8,4.959,5228.1,0,yes,88
37,technician,single,university.degree,no,no,telephone,may,wed,1,0,1.1,93.994,-36.4,4.858,5191,0,yes,-27
56,blue-collar,married,university.degree,yes,yes,cellular,jun,thu,1,0,-1.7,94.055,-39.8,0.729,4991.6,0,yes,294
24,student,single,high.school,yes,no,cellular,may,tue,2,2,-1.8,93.876,-40,0.668,5008.7,2,yes,124
33,blue-collar,divorced,basic.9y,no,no,telephone,may,thu,6,0,1.1,93.994,-36.4,4.86,5191,0,yes,-165
23,student,single,basic.6y,no,no,cellular,jun,tue,1,1,-1.7,94.055,-39.8,0.748,4991.6,2,yes,148
22,admin.,single,university.degree,no,no,cellular,apr,fri,1,0,-1.8,93.075,-47.1,1.405,5099.1,0,yes,162
27,blue-collar,single,basic.9y,no,no,cellular,jul,thu,3,0,1.4,93.918,-42.7,4.958,5228.1,0,yes,-39
45,admin.,single,university.degree,yes,no,cellular,jun,thu,1,0,-2.9,92.963,-40.8,1.26,5076.2,0,yes,149
44,entrepreneur,married,basic.4y,yes,no,cellular,may,tue,2,0,-1.8,92.893,-46.2,1.344,5099.1,0,yes,159
22,services,single,basic.9y,yes,yes,cellular,sep,tue,1,0,-3.4,92.379,-29.8,0.755,5017.5,0,yes,417
55,technician,married,high.school,yes,no,cellular,dec,thu,1,1,-3,92.713,-33,0.72,5023.5,1,yes,178
57,unemployed,married,professional.course,no,no,cellular,jun,mon,1,0,-2.9,92.963,-40.8,1.26,5076.2,0,yes,114
29,admin.,married,high.school,yes,no,cellular,may,thu,2,0,-1.8,92.893,-46.2,1.327,5099.1,0,yes,191
59,admin.,married,professional.course,no,no,cellular,jun,tue,1,0,-2.9,92.963,-40.8,1.262,5076.2,0,yes,180
29,admin.,single,university.degree,yes,no,cellular,may,wed,1,0,-1.8,92.893,-46.2,1.27,5099.1,0,yes,218
28,management,married,university.degree,no,no,telephone,jun,thu,2,0,1.4,94.465,-41.8,4.962,5228.1,0,yes,135
52,admin.,married,professional.course,no,yes,cellular,sep,wed,3,0,-1.1,94.199,-37.5,0.876,4963.6,0,yes,491
45,entrepreneur,married,university.degree,yes,no,cellular,aug,tue,5,0,1.4,93.444,-36.1,4.966,5228.1,0,yes,-28
38,management,married,professional.course,no,no,telephone,jun,wed,9,0,1.4,94.465,-41.8,4.962,5228.1,0,yes,46
32,technician,married,university.degree,yes,no,cellular,sep,wed,1,1,-1.1,94.199,-37.5,0.879,4963.6,2,yes,152
58,unemployed,married,high.school,yes,no,cellular,oct,thu,1,1,-1.1,94.601,-49.5,1.032,4963.6,5,yes,168
26,admin.,single,university.degree,no,no,cellular,jun,tue,2,1,-2.9,92.963,-40.8,1.262,5076.2,1,yes,103
31,admin.,single,high.school,no,no,cellular,apr,thu,1,1,-1.8,93.075,-47.1,1.365,5099.1,3,yes,124
30,services,single,basic.6y,yes,no,cellular,mar,tue,13,0,-1.8,92.843,-50,1.799,5099.1,0,yes,131
34,admin.,single,university.degree,no,no,cellular,nov,thu,1,1,-3.4,92.649,-30.1,0.714,5017.5,2,yes,241
34,blue-collar,married,basic.9y,yes,yes,telephone,may,wed,4,0,1.1,93.994,-36.4,4.857,5191,0,yes,285
32,blue-collar,single,basic.9y,no,no,cellular,apr,mon,1,0,-1.8,93.075,-47.1,1.405,5099.1,0,yes,39
32,technician,single,university.degree,no,no,cellular,jun,mon,1,0,-2.9,92.963,-40.8,1.266,5076.2,0,yes,167
22,student,single,professional.course,no,no,cellular,nov,mon,3,0,-3.4,92.649,-30.1,0.715,5017.5,0,yes,163
44,blue-collar,single,basic.4y,yes,no,cellular,mar,tue,2,0,-1.8,92.843,-50,1.51,5099.1,0,yes,3
36,student,single,high.school,yes,no,cellular,apr,fri,1,0,-1.8,93.075,-47.1,1.405,5099.1,0,yes,80
57,management,married,high.school,no,no,cellular,jun,mon,1,0,-2.9,92.963,-40.8,1.26,5076.2,0,yes,202
31,technician,single,university.degree,yes,no,cellular,nov,tue,1,0,-0.1,93.2,-42,4.191,5195.8,0,yes,127
38,technician,married,professional.course,no,no,cellular,apr,fri,1,2,-1.8,93.075,-47.1,1.405,5099.1,6,yes,47
36,admin.,divorced,high.school,no,no,cellular,jul,wed,3,0,1.4,93.918,-42.7,4.963,5228.1,0,yes,176
29,technician,single,university.degree,no,no,cellular,jul,fri,6,0,-2.9,92.469,-33.6,1.059,5076.2,0,yes,181
64,admin.,married,high.school,yes,no,cellular,oct,fri,1,1,-3.4,92.431,-26.9,0.73,5017.5,2,yes,223
26,admin.,divorced,university.degree,no,no,cellular,aug,mon,3,6,-1.7,94.027,-38.3,0.904,4991.6,12,yes,195
25,admin.,married,university.degree,yes,no,cellular,mar,fri,1,0,-1.8,92.843,-50,1.531,5099.1,0,yes,151
36,management,single,university.degree,yes,no,cellular,jun,wed,2,1,-2.9,92.963,-40.8,1.26,5076.2,2,yes,197
22,technician,single,professional.course,yes,no,cellular,nov,tue,1,0,-3.4,92.649,-30.1,0.72,5017.5,0,yes,160
50,management,divorced,university.degree,no,no,telephone,apr,mon,6,1,-1.8,93.075,-47.1,1.466,5099.1,2,yes,21
64,retired,married,professional.course,no,no,cellular,nov,fri,2,1,-3.4,92.649,-30.1,0.718,5017.5,2,yes,266
37,retired,divorced,basic.4y,yes,no,cellular,aug,wed,1,1,-2.9,92.201,-31.4,0.854,5076.2,3,yes,177
38,technician,married,basic.6y,no,no,telephone,may,fri,1,0,1.1,93.994,-36.4,4.857,5191,0,yes,-58
38,blue-collar,single,high.school,yes,no,telephone,jun,fri,2,0,1.4,94.465,-41.8,4.947,5228.1,0,yes,-276
39,admin.,married,high.school,no,yes,cellular,sep,mon,4,1,-3.4,92.379,-29.8,0.797,5017.5,3,yes,376
41,blue-collar,married,basic.9y,no,no,cellular,aug,wed,1,0,-2.9,92.201,-31.4,0.884,5076.2,0,yes,10
49,unemployed,married,high.school,no,no,cellular,sep,wed,1,0,-3.4,92.379,-29.8,0.768,5017.5,0,yes,165
56,admin.,divorced,basic.6y,yes,no,cellular,may,mon,1,0,-1.8,92.893,-46.2,1.264,5099.1,0,yes,192
66,retired,married,basic.4y,yes,no,cellular,jul,tue,1,0,-1.7,94.215,-40.3,0.835,4991.6,0,yes,245
82,retired,married,basic.4y,yes,no,cellular,oct,tue,1,0,-3.4,92.431,-26.9,0.744,5017.5,0,yes,192
35,technician,married,university.degree,yes,no,cellular,aug,wed,2,0,1.4,93.444,-36.1,4.964,5228.1,0,yes,148
35,management,single,university.degree,no,no,telephone,jun,fri,2,0,1.4,94.465,-41.8,4.967,5228.1,0,yes,167
38,admin.,married,university.degree,yes,yes,cellular,apr,thu,1,0,-1.8,93.075,-47.1,1.365,5099.1,0,yes,414
44,blue-collar,divorced,basic.4y,yes,yes,telephone,may,wed,1,0,1.1,93.994,-36.4,4.858,5191,0,yes,326
68,retired,married,basic.4y,no,no,cellular,mar,thu,4,0,-1.8,92.843,-50,1.538,5099.1,0,yes,223
23,blue-collar,single,basic.9y,yes,no,cellular,may,mon,1,0,-1.8,92.893,-46.2,1.299,5099.1,0,yes,116
82,retired,divorced,high.school,no,no,cellular,apr,mon,1,2,-1.8,93.749,-34.6,0.643,5008.7,6,yes,153
44,admin.,divorced,high.school,yes,no,telephone,oct,tue,1,0,-0.1,93.798,-40.4,4.968,5195.8,0,yes,223
19,student,single,basic.4y,yes,no,cellular,sep,wed,2,2,-1.1,94.199,-37.5,0.88,4963.6,0,yes,178
38,unemployed,single,high.school,yes,no,cellular,dec,fri,4,1,-3,92.713,-33,0.71,5023.5,1,yes,120
49,admin.,married,high.school,yes,no,cellular,aug,mon,2,0,1.4,93.444,-36.1,4.963,5228.1,0,yes,228
27,blue-collar,divorced,high.school,no,no,cellular,aug,fri,1,1,-2.9,92.201,-31.4,0.881,5076.2,0,yes,-28
33,admin.,married,high.school,yes,no,cellular,apr,wed,1,0,-1.8,93.075,-47.1,1.415,5099.1,0,yes,205
42,retired,married,basic.4y,yes,no,cellular,may,fri,2,2,-1.8,93.876,-40,0.684,5008.7,6,yes,223
55,technician,divorced,professional.course,no,no,telephone,jun,thu,1,0,1.4,94.465,-41.8,4.958,5228.1,0,yes,-13
25,student,single,university.degree,no,yes,cellular,aug,fri,1,0,-2.9,92.201,-31.4,0.825,5076.2,0,yes,402
50,unemployed,married,high.school,no,no,telephone,may,tue,3,0,-1.8,93.876,-40,0.688,5008.7,0,yes,203
84,retired,married,basic.4y,no,no,cellular,dec,tue,1,0,-3,92.713,-33,0.715,5023.5,0,yes,248
32,technician,married,high.school,yes,no,cellular,aug,tue,4,0,1.4,93.444,-36.1,4.966,5228.1,0,yes,-43
34,retired,married,university.degree,yes,no,cellular,apr,tue,4,0,-1.8,93.075,-47.1,1.405,5099.1,0,yes,155
33,admin.,single,university.degree,no,no,cellular,mar,tue,2,1,-1.8,92.843,-50,1.614,5099.1,1,yes,197
36,services,single,high.school,no,no,cellular,aug,fri,6,0,-1.7,94.027,-38.3,0.898,4991.6,0,yes,167
53,admin.,married,university.degree,yes,yes,cellular,may,wed,1,0,-1.8,92.893,-46.2,1.281,5099.1,0,yes,499
33,admin.,single,university.degree,yes,no,cellular,aug,thu,1,0,1.4,93.444,-36.1,4.964,5228.1,0,yes,169
44,blue-collar,single,high.school,no,no,cellular,jul,mon,2,0,1.4,93.918,-42.7,4.962,5228.1,0,yes,-141
60,admin.,divorced,professional.course,yes,no,cellular,sep,wed,1,1,-1.1,94.199,-37.5,0.886,4963.6,1,yes,230
81,technician,divorced,university.degree,yes,no,cellular,nov,mon,1,1,-3.4,92.649,-30.1,0.715,5017.5,1,yes,26
55,entrepreneur,single,university.degree,no,no,telephone,jul,wed,1,0,1.4,93.918,-42.7,4.963,5228.1,0,yes,6
49,unemployed,divorced,basic.4y,yes,no,cellular,jul,mon,6,0,-1.7,94.215,-40.3,0.87,4991.6,0,yes,190
43,entrepreneur,married,university.degree,yes,no,cellular,may,fri,1,1,-1.8,92.893,-46.2,1.25,5099.1,3,yes,167
26,admin.,single,university.degree,yes,no,telephone,aug,tue,1,1,-2.9,92.201,-31.4,0.859,5076.2,1,yes,192
38,services,married,high.school,yes,no,telephone,may,mon,3,0,1.1,93.994,-36.4,4.858,5191,0,yes,199
51,technician,married,professional.course,yes,no,cellular,apr,thu,1,1,-1.8,93.075,-47.1,1.365,5099.1,2,yes,191
25,admin.,single,university.degree,no,no,cellular,aug,mon,1,0,-2.9,92.201,-31.4,0.861,5076.2,0,yes,188
27,admin.,single,university.degree,yes,no,cellular,aug,wed,4,1,-2.9,92.201,-31.4,0.879,5076.2,2,yes,175
56,technician,married,professional.course,yes,no,telephone,may,mon,5,0,-1.8,93.876,-40,0.682,5008.7,0,yes,274
