custAge,profession,marital,schooling,housing,loan,contact,month,day_of_week,campaign,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,pastEmail,responded,profit
27,unknown,single,high.school,yes,no,cellular,may,mon,2,0,-1.8,92.893,-46.2,1.299,5099.1,0,no,NA
30,blue-collar,married,basic.9y,yes,no,cellular,may,wed,1,0,-1.8,92.893,-46.2,1.334,5099.1,0,no,NA
NA,retired,single,university.degree,yes,no,cellular,nov,fri,1,0,-0.1,93.2,-42,4.021,5195.8,0,no,NA
40,blue-collar,married,basic.6y,yes,no,cellular,jul,mon,2,0,1.4,93.918,-42.7,4.962,5228.1,0,no,NA
NA,blue-collar,married,unknown,yes,no,cellular,jul,thu,1,0,1.4,93.918,-42.7,4.962,5228.1,0,no,NA
NA,admin.,married,university.degree,no,no,cellular,mar,fri,2,1,-1.8,93.369,-34.8,0.649,5008.7,3,no,NA
NA,entrepreneur,married,high.school,yes,no,cellular,jul,mon,1,0,1.4,93.918,-42.7,4.96,5228.1,0,no,NA
46,technician,married,professional.course,no,no,cellular,aug,tue,2,0,1.4,93.444,-36.1,4.963,5228.1,0,no,NA
NA,admin.,single,university.degree,yes,no,cellular,may,mon,2,1,-1.8,92.893,-46.2,1.299,5099.1,1,no,NA
44,entrepreneur,married,university.degree,yes,yes,cellular,nov,thu,1,0,-0.1,93.2,-42,4.076,5195.8,0,no,NA
31,blue-collar,married,basic.9y,no,no,cellular,may,wed,2,2,-1.8,92.893,-46.2,1.334,5099.1,10,no,NA
NA,blue-collar,single,NA,no,yes,telephone,jul,thu,3,0,1.4,93.918,-42.7,4.962,5228.1,0,no,NA
34,services,married,basic.9y,yes,yes,telephone,may,mon,2,1,-1.8,92.893,-46.2,1.299,5099.1,1,no,NA
45,blue-collar,married,basic.4y,no,yes,telephone,jun,tue,2,0,1.4,94.465,-41.8,4.961,5228.1,0,no,NA
36,services,married,high.school,yes,no,cellular,oct,fri,1,1,-3.4,92.431,-26.9,0.739,5017.5,1,no,NA
26,student,single,NA,yes,no,cellular,may,mon,1,0,-1.8,92.893,-46.2,1.264,5099.1,0,no,NA
56,blue-collar,married,basic.4y,no,no,cellular,may,thu,1,0,-1.8,92.893,-46.2,1.327,5099.1,0,no,NA
NA,admin.,married,high.school,yes,no,cellular,jul,thu,1,0,1.4,93.918,-42.7,4.963,5228.1,0,no,NA
31,technician,married,NA,yes,no,cellular,nov,thu,2,0,-0.1,93.2,-42,4.076,5195.8,0,no,NA
41,self-employed,single,university.degree,yes,yes,telephone,jun,mon,3,0,1.4,94.465,-41.8,4.958,5228.1,0,no,NA
NA,blue-collar,single,basic.9y,unknown,unknown,cellular,jul,fri,1,0,1.4,93.918,-42.7,4.957,5228.1,0,no,NA
NA,technician,married,professional.course,no,no,telephone,may,tue,2,0,1.1,93.994,-36.4,4.856,5191,0,no,NA
33,technician,married,high.school,yes,no,telephone,may,fri,2,0,1.1,93.994,-36.4,4.864,5191,0,no,NA
37,management,married,NA,yes,no,cellular,nov,thu,2,0,-0.1,93.2,-42,4.076,5195.8,0,no,NA
NA,admin.,married,high.school,yes,yes,cellular,jul,mon,3,0,1.4,93.918,-42.7,4.962,5228.1,0,no,NA
52,blue-collar,divorced,basic.9y,yes,no,cellular,jul,wed,1,0,1.4,93.918,-42.7,4.962,5228.1,0,no,NA
37,technician,single,NA,no,yes,cellular,aug,mon,5,0,1.4,93.444,-36.1,4.963,5228.1,0,no,NA
36,services,single,basic.6y,yes,no,telephone,may,mon,1,0,1.1,93.994,-36.4,4.857,5191,0,no,NA
50,services,divorced,basic.4y,no,no,telephone,jun,tue,4,0,1.4,94.465,-41.8,4.864,5228.1,0,no,NA
33,self-employed,single,university.degree,unknown,unknown,telephone,jun,thu,3,0,1.4,94.465,-41.8,4.866,5228.1,0,no,NA
50,entrepreneur,married,NA,yes,no,telephone,jun,wed,3,0,1.4,94.465,-41.8,4.959,5228.1,0,no,NA
31,blue-collar,single,professional.course,no,no,cellular,may,tue,2,0,-1.8,92.893,-46.2,1.266,5099.1,0,no,NA
29,admin.,single,high.school,no,no,cellular,may,NA,2,0,-1.8,92.893,-46.2,1.313,5099.1,0,no,NA
NA,services,single,high.school,no,no,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.963,5228.1,0,no,NA
34,services,married,professional.course,no,no,cellular,may,mon,4,0,-1.8,92.893,-46.2,1.354,5099.1,0,no,NA
NA,blue-collar,married,NA,yes,no,telephone,jul,NA,1,0,1.4,93.918,-42.7,4.962,5228.1,0,no,NA
33,technician,married,high.school,yes,no,cellular,aug,tue,1,0,1.4,93.444,-36.1,4.966,5228.1,0,no,NA
29,admin.,single,university.degree,yes,no,cellular,aug,NA,3,0,1.4,93.444,-36.1,4.964,5228.1,0,no,NA
48,retired,married,NA,yes,no,telephone,may,wed,1,0,1.1,93.994,-36.4,4.856,5191,0,no,NA
25,blue-collar,single,basic.9y,no,no,telephone,jul,wed,4,0,1.4,93.918,-42.7,4.963,5228.1,0,no,NA
43,admin.,single,high.school,yes,no,cellular,may,thu,1,0,-1.8,92.893,-46.2,1.327,5099.1,0,no,NA
50,admin.,married,NA,yes,no,cellular,aug,thu,1,0,1.4,93.444,-36.1,4.963,5228.1,0,no,NA
NA,blue-collar,married,NA,no,no,telephone,may,wed,1,0,1.1,93.994,-36.4,4.859,5191,0,no,NA
NA,technician,married,professional.course,no,no,cellular,jul,wed,4,0,1.4,93.918,-42.7,4.963,5228.1,0,no,NA
39,services,divorced,high.school,no,no,cellular,jul,thu,2,0,1.4,93.918,-42.7,4.962,5228.1,0,no,NA
53,entrepreneur,married,basic.4y,no,no,telephone,jun,mon,2,0,1.4,94.465,-41.8,4.96,5228.1,0,no,NA
33,blue-collar,married,basic.9y,no,yes,cellular,may,tue,2,1,-1.8,92.893,-46.2,1.291,5099.1,1,no,NA
50,management,married,NA,no,no,cellular,sep,thu,4,3,-1.1,94.199,-37.5,0.878,4963.6,3,no,NA
30,technician,married,NA,yes,yes,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.957,5228.1,0,no,NA
41,housemaid,married,basic.9y,yes,no,telephone,may,tue,2,0,1.1,93.994,-36.4,4.856,5191,0,no,NA
41,blue-collar,married,NA,yes,no,telephone,jun,NA,3,0,1.4,94.465,-41.8,4.961,5228.1,0,no,NA
25,services,divorced,high.school,yes,no,cellular,jul,wed,1,0,1.4,93.918,-42.7,4.957,5228.1,0,no,NA
NA,admin.,divorced,NA,yes,no,telephone,may,mon,3,0,1.1,93.994,-36.4,4.857,5191,0,no,NA
46,admin.,married,high.school,yes,no,cellular,oct,NA,1,0,-3.4,92.431,-26.9,0.724,5017.5,0,no,NA
25,technician,single,basic.9y,yes,no,cellular,may,fri,4,0,-1.8,92.893,-46.2,1.25,5099.1,0,no,NA
42,self-employed,married,professional.course,no,no,cellular,may,fri,1,1,-1.8,92.893,-46.2,1.25,5099.1,4,no,NA
NA,blue-collar,married,basic.6y,no,yes,telephone,may,wed,2,0,1.1,93.994,-36.4,4.858,5191,0,no,NA
NA,admin.,married,professional.course,no,no,cellular,apr,mon,3,0,-1.8,93.075,-47.1,1.405,5099.1,0,no,NA
53,retired,married,high.school,yes,no,telephone,may,thu,5,0,1.1,93.994,-36.4,4.855,5191,0,no,NA
25,admin.,single,high.school,yes,no,cellular,jul,wed,1,0,1.4,93.918,-42.7,4.957,5228.1,0,no,NA
54,technician,married,professional.course,yes,no,cellular,aug,wed,10,0,1.4,93.444,-36.1,4.964,5228.1,0,no,NA
49,management,married,university.degree,no,yes,cellular,aug,tue,2,0,1.4,93.444,-36.1,4.966,5228.1,0,no,NA
35,blue-collar,married,basic.9y,no,no,telephone,jun,tue,1,0,1.4,94.465,-41.8,4.864,5228.1,0,no,NA
34,admin.,single,basic.9y,yes,no,telephone,jun,thu,6,0,1.4,94.465,-41.8,4.866,5228.1,0,no,NA
41,blue-collar,married,basic.9y,no,no,telephone,jun,mon,3,0,1.4,94.465,-41.8,4.865,5228.1,0,no,NA
NA,blue-collar,married,NA,no,no,telephone,jun,tue,2,0,1.4,94.465,-41.8,4.961,5228.1,0,no,NA
35,blue-collar,single,high.school,yes,no,cellular,may,wed,2,0,-1.8,92.893,-46.2,1.281,5099.1,0,no,NA
38,admin.,married,NA,no,no,cellular,sep,thu,2,0,-1.1,94.199,-37.5,0.879,4963.6,0,no,NA
41,technician,single,professional.course,no,no,cellular,nov,mon,1,0,-0.1,93.2,-42,4.191,5195.8,0,no,NA
47,management,married,basic.4y,no,no,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8,0,no,NA
NA,student,single,basic.4y,unknown,unknown,cellular,jul,fri,1,0,1.4,93.918,-42.7,4.963,5228.1,0,no,NA
31,blue-collar,married,basic.9y,no,no,cellular,may,NA,1,0,-1.8,92.893,-46.2,1.327,5099.1,0,no,NA
44,management,divorced,NA,yes,no,telephone,may,mon,1,0,1.1,93.994,-36.4,4.857,5191,0,no,NA
24,technician,single,professional.course,yes,no,cellular,apr,mon,3,1,-1.8,93.075,-47.1,1.405,5099.1,2,no,NA
44,technician,single,unknown,yes,no,telephone,may,mon,1,0,1.1,93.994,-36.4,4.857,5191,0,no,NA
30,admin.,divorced,university.degree,no,no,cellular,aug,fri,2,0,1.4,93.444,-36.1,4.966,5228.1,0,no,NA
34,technician,married,university.degree,no,no,cellular,jun,NA,2,0,-2.9,92.963,-40.8,1.262,5076.2,0,no,NA
46,blue-collar,married,basic.4y,no,no,telephone,jun,fri,2,0,1.4,94.465,-41.8,4.967,5228.1,0,no,NA
39,blue-collar,married,basic.6y,yes,no,telephone,may,wed,2,0,1.1,93.994,-36.4,4.857,5191,0,no,NA
NA,blue-collar,married,basic.4y,yes,no,telephone,jun,wed,1,0,1.4,94.465,-41.8,4.959,5228.1,0,no,NA
36,blue-collar,married,NA,yes,no,cellular,may,thu,3,0,-1.8,92.893,-46.2,1.327,5099.1,0,no,NA
28,admin.,married,basic.9y,no,no,cellular,jul,wed,2,0,1.4,93.918,-42.7,4.957,5228.1,0,no,NA
NA,blue-collar,married,basic.6y,no,no,cellular,aug,tue,1,0,1.4,93.444,-36.1,4.966,5228.1,0,no,NA
37,housemaid,married,high.school,yes,no,telephone,may,mon,2,0,1.1,93.994,-36.4,4.857,5191,0,no,NA
39,technician,single,professional.course,no,no,cellular,jul,mon,2,0,1.4,93.918,-42.7,4.96,5228.1,0,no,NA
29,technician,married,professional.course,yes,no,telephone,may,wed,1,0,1.1,93.994,-36.4,4.859,5191,0,no,NA
41,technician,single,university.degree,yes,no,cellular,may,thu,4,0,-1.8,92.893,-46.2,1.327,5099.1,0,no,NA
52,blue-collar,married,basic.4y,no,yes,cellular,jul,fri,12,0,1.4,93.918,-42.7,4.962,5228.1,0,no,NA
31,blue-collar,divorced,high.school,no,no,cellular,may,wed,1,1,-1.8,92.893,-46.2,1.281,5099.1,2,no,NA
NA,admin.,single,NA,yes,no,cellular,may,wed,4,1,-1.8,93.876,-40,0.672,5008.7,3,no,NA
43,services,divorced,basic.9y,yes,no,telephone,may,fri,4,0,1.1,93.994,-36.4,4.855,5191,0,no,NA
27,technician,single,NA,yes,no,telephone,may,thu,2,0,1.1,93.994,-36.4,4.855,5191,0,no,NA
40,technician,married,basic.9y,yes,no,telephone,may,tue,3,0,1.1,93.994,-36.4,4.857,5191,0,no,NA
30,blue-collar,single,NA,no,no,telephone,jun,thu,1,0,1.4,94.465,-41.8,4.866,5228.1,0,no,NA
52,admin.,married,NA,yes,yes,cellular,jul,tue,2,1,-1.7,94.215,-40.3,0.893,4991.6,1,no,NA
NA,technician,married,NA,yes,yes,cellular,aug,thu,2,0,1.4,93.444,-36.1,4.964,5228.1,0,no,NA
55,technician,married,professional.course,no,no,cellular,jul,NA,2,0,1.4,93.918,-42.7,4.96,5228.1,0,no,NA
51,technician,married,professional.course,yes,no,telephone,jun,thu,1,0,1.4,94.465,-41.8,4.961,5228.1,0,no,NA
NA,entrepreneur,married,university.degree,yes,no,cellular,jul,tue,1,0,1.4,93.918,-42.7,4.961,5228.1,0,no,NA
33,technician,married,NA,yes,yes,telephone,jul,wed,1,0,1.4,93.918,-42.7,4.963,5228.1,0,no,NA
NA,blue-collar,married,basic.6y,no,no,cellular,apr,fri,2,0,-1.8,93.075,-47.1,1.405,5099.1,0,no,NA
51,admin.,married,university.degree,yes,no,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8,0,no,NA
29,admin.,unknown,professional.course,yes,no,cellular,nov,thu,1,1,-0.1,93.2,-42,4.076,5195.8,3,no,NA
39,blue-collar,married,basic.6y,no,no,cellular,may,wed,2,1,-1.8,92.893,-46.2,1.334,5099.1,2,no,NA
NA,blue-collar,married,NA,yes,no,cellular,may,wed,2,1,-1.8,92.893,-46.2,1.334,5099.1,2,no,NA
38,services,divorced,high.school,no,no,telephone,may,mon,1,0,1.1,93.994,-36.4,4.857,5191,0,no,NA
47,blue-collar,married,basic.4y,no,no,cellular,nov,wed,2,0,-0.1,93.2,-42,4.12,5195.8,0,no,NA
38,admin.,married,NA,no,no,telephone,may,wed,2,0,1.1,93.994,-36.4,4.856,5191,0,no,NA
NA,blue-collar,married,NA,no,no,telephone,may,NA,2,0,1.1,93.994,-36.4,4.857,5191,0,no,NA
37,services,married,NA,no,no,cellular,may,tue,4,0,-1.8,92.893,-46.2,1.344,5099.1,0,no,NA
57,retired,married,professional.course,no,no,cellular,aug,wed,3,0,1.4,93.444,-36.1,4.964,5228.1,0,no,NA
41,blue-collar,married,basic.6y,yes,no,cellular,may,thu,1,0,-1.8,92.893,-46.2,1.327,5099.1,0,no,NA
51,technician,married,university.degree,no,no,cellular,aug,NA,1,0,1.4,93.444,-36.1,4.966,5228.1,0,no,NA
NA,admin.,divorced,high.school,yes,no,telephone,may,mon,2,1,-1.8,92.893,-46.2,1.244,5099.1,0,no,NA
NA,services,married,university.degree,yes,no,cellular,aug,tue,1,0,1.4,93.444,-36.1,4.963,5228.1,0,no,NA
38,housemaid,married,basic.6y,yes,no,telephone,may,fri,2,0,1.1,93.994,-36.4,4.857,5191,0,no,NA
29,blue-collar,married,high.school,no,no,telephone,jun,NA,2,0,1.4,94.465,-41.8,4.958,5228.1,0,no,NA
54,admin.,married,university.degree,yes,no,cellular,jul,tue,2,1,-2.9,92.469,-33.6,0.908,5076.2,2,no,NA
57,blue-collar,married,basic.4y,no,no,telephone,jun,wed,2,0,1.4,94.465,-41.8,4.959,5228.1,0,no,NA
NA,retired,married,basic.9y,no,no,cellular,jul,thu,4,0,1.4,93.918,-42.7,4.968,5228.1,0,no,NA
31,admin.,single,high.school,yes,no,telephone,dec,mon,1,0,-0.2,92.756,-45.9,3.816,5176.3,0,no,NA
37,blue-collar,married,high.school,yes,no,cellular,apr,mon,3,0,-1.8,93.075,-47.1,1.405,5099.1,0,no,NA
34,self-employed,married,NA,yes,no,telephone,nov,tue,1,0,-0.1,93.2,-42,4.153,5195.8,0,no,NA
60,retired,married,NA,yes,no,cellular,oct,wed,2,1,-1.1,94.601,-49.5,0.985,4963.6,0,no,NA
33,admin.,single,university.degree,no,no,cellular,aug,tue,9,0,1.4,93.444,-36.1,4.963,5228.1,0,no,NA
54,admin.,married,NA,yes,no,cellular,aug,tue,3,0,1.4,93.444,-36.1,4.965,5228.1,0,no,NA
NA,admin.,married,university.degree,no,no,telephone,jun,wed,11,0,1.4,94.465,-41.8,4.962,5228.1,0,no,NA
26,admin.,married,NA,yes,no,cellular,mar,mon,2,0,-1.8,92.843,-50,1.811,5099.1,0,no,NA
34,technician,married,university.degree,yes,yes,cellular,aug,fri,5,0,1.4,93.444,-36.1,4.964,5228.1,0,no,NA
34,technician,married,NA,yes,no,cellular,mar,mon,1,0,-1.8,92.843,-50,1.629,5099.1,0,no,NA
45,management,married,basic.9y,yes,no,cellular,may,mon,1,1,-1.8,92.893,-46.2,1.299,5099.1,2,no,NA
39,blue-collar,divorced,NA,yes,no,cellular,may,wed,1,0,-1.8,92.893,-46.2,1.281,5099.1,0,no,NA
NA,admin.,married,university.degree,no,no,cellular,nov,wed,7,0,-0.1,93.2,-42,4.12,5195.8,0,no,NA
37,technician,single,NA,no,no,telephone,may,wed,2,0,1.1,93.994,-36.4,4.858,5191,0,no,NA
42,entrepreneur,married,basic.9y,no,no,cellular,oct,wed,3,0,-3.4,92.431,-26.9,0.742,5017.5,0,no,NA
31,technician,single,high.school,no,yes,telephone,may,tue,10,0,1.1,93.994,-36.4,4.856,5191,0,no,NA
50,admin.,married,NA,yes,no,telephone,may,wed,1,0,1.1,93.994,-36.4,4.859,5191,0,no,NA
35,blue-collar,married,NA,no,no,telephone,may,wed,2,0,1.1,93.994,-36.4,4.857,5191,0,no,NA
28,student,single,high.school,no,no,cellular,may,wed,4,0,-1.8,92.893,-46.2,1.281,5099.1,0,no,NA
37,services,divorced,high.school,yes,yes,cellular,apr,mon,1,1,-1.8,93.075,-47.1,1.405,5099.1,2,no,NA
NA,technician,married,NA,yes,no,telephone,jun,mon,3,0,1.4,94.465,-41.8,4.961,5228.1,0,no,NA
47,housemaid,married,basic.4y,no,no,cellular,jul,NA,1,0,1.4,93.918,-42.7,4.962,5228.1,0,no,NA
28,technician,divorced,university.degree,no,no,cellular,jul,wed,1,0,1.4,93.918,-42.7,4.962,5228.1,0,no,NA
48,technician,married,university.degree,yes,no,cellular,nov,tue,1,1,-0.1,93.2,-42,4.153,5195.8,0,no,NA
NA,technician,married,professional.course,yes,no,cellular,nov,mon,1,0,-0.1,93.2,-42,4.191,5195.8,0,no,NA
32,self-employed,married,professional.course,no,yes,telephone,jun,tue,1,0,1.4,94.465,-41.8,4.961,5228.1,0,no,NA
31,services,married,NA,no,yes,cellular,jul,thu,1,0,1.4,93.918,-42.7,4.962,5228.1,0,no,NA
40,services,married,NA,yes,no,cellular,apr,thu,2,1,-1.8,93.075,-47.1,1.365,5099.1,1,no,NA
31,admin.,married,NA,no,no,telephone,may,NA,2,0,1.1,93.994,-36.4,4.856,5191,0,no,NA
19,student,single,basic.9y,no,no,cellular,apr,tue,3,0,-1.8,93.075,-47.1,1.453,5099.1,0,no,NA
20,services,single,high.school,yes,no,telephone,jun,wed,2,0,1.4,94.465,-41.8,4.962,5228.1,0,no,NA
NA,admin.,married,university.degree,no,no,cellular,aug,NA,2,0,-2.9,92.201,-31.4,0.873,5076.2,0,no,NA
NA,admin.,married,high.school,yes,yes,telephone,may,fri,1,0,1.1,93.994,-36.4,4.859,5191,0,no,NA
52,unknown,married,basic.4y,no,yes,telephone,jun,mon,17,0,1.4,94.465,-41.8,4.961,5228.1,0,no,NA
35,technician,single,professional.course,yes,no,cellular,aug,NA,2,0,1.4,93.444,-36.1,4.965,5228.1,0,no,NA
36,blue-collar,married,NA,yes,no,telephone,jun,wed,1,0,1.4,94.465,-41.8,4.959,5228.1,0,no,NA
34,admin.,single,university.degree,yes,no,cellular,aug,mon,1,0,1.4,93.444,-36.1,4.97,5228.1,0,no,NA
55,technician,married,NA,no,no,telephone,jun,mon,1,0,1.4,94.465,-41.8,4.865,5228.1,0,no,NA
NA,services,married,basic.9y,no,no,cellular,jul,thu,1,0,1.4,93.918,-42.7,4.958,5228.1,0,no,NA
36,blue-collar,married,basic.9y,no,no,cellular,may,tue,3,1,-1.8,92.893,-46.2,1.344,5099.1,1,no,NA
41,technician,single,university.degree,yes,no,telephone,may,thu,1,0,1.1,93.994,-36.4,4.86,5191,0,no,NA
42,admin.,married,NA,no,no,telephone,may,tue,3,0,1.1,93.994,-36.4,4.857,5191,0,no,NA
33,admin.,single,university.degree,yes,no,telephone,jun,wed,1,0,1.4,94.465,-41.8,4.959,5228.1,0,no,NA
31,admin.,single,university.degree,yes,no,cellular,aug,thu,1,0,1.4,93.444,-36.1,4.963,5228.1,0,no,NA
NA,admin.,single,high.school,no,no,cellular,may,tue,1,0,-1.8,92.893,-46.2,1.344,5099.1,0,no,NA
34,blue-collar,married,basic.9y,no,no,telephone,may,thu,3,0,1.1,93.994,-36.4,4.86,5191,0,no,NA
NA,blue-collar,married,basic.6y,no,no,telephone,jun,wed,1,0,1.4,94.465,-41.8,4.959,5228.1,0,no,NA
54,blue-collar,married,unknown,no,no,cellular,aug,fri,1,0,1.4,93.444,-36.1,4.964,5228.1,0,no,NA
33,blue-collar,married,basic.9y,no,no,telephone,may,tue,3,0,1.1,93.994,-36.4,4.856,5191,0,no,NA
NA,self-employed,divorced,university.degree,unknown,unknown,cellular,nov,thu,2,0,-0.1,93.2,-42,4.076,5195.8,0,no,NA
NA,services,married,NA,no,no,cellular,may,thu,4,1,-1.8,92.893,-46.2,1.266,5099.1,5,no,NA
47,unemployed,divorced,NA,no,no,telephone,may,tue,3,0,1.1,93.994,-36.4,4.857,5191,0,no,NA
35,housemaid,single,NA,no,yes,cellular,may,mon,4,0,-1.8,92.893,-46.2,1.354,5099.1,0,no,NA
55,unemployed,married,basic.4y,yes,no,telephone,sep,tue,1,0,-1.1,94.199,-37.5,0.879,4963.6,0,no,NA
51,retired,married,university.degree,yes,yes,telephone,may,fri,3,0,1.1,93.994,-36.4,4.859,5191,0,no,NA
NA,management,married,university.degree,yes,yes,cellular,aug,tue,2,0,1.4,93.444,-36.1,4.966,5228.1,0,no,NA
34,technician,divorced,professional.course,yes,no,cellular,aug,tue,3,0,1.4,93.444,-36.1,4.968,5228.1,0,no,NA
29,admin.,single,university.degree,yes,no,cellular,may,fri,10,0,-1.8,92.893,-46.2,1.25,5099.1,0,no,NA
53,blue-collar,married,basic.9y,no,no,telephone,may,tue,1,0,1.1,93.994,-36.4,4.857,5191,0,no,NA
34,technician,single,professional.course,no,yes,cellular,may,mon,1,1,-1.8,92.893,-46.2,1.264,5099.1,4,no,NA
33,technician,married,university.degree,yes,no,cellular,aug,wed,2,0,1.4,93.444,-36.1,4.967,5228.1,0,no,NA
27,student,single,university.degree,no,no,cellular,may,wed,1,0,-1.8,92.893,-46.2,1.334,5099.1,0,no,NA
48,blue-collar,married,basic.4y,yes,no,cellular,nov,tue,1,0,-0.1,93.2,-42,4.153,5195.8,0,no,NA
37,blue-collar,single,NA,unknown,unknown,telephone,jun,tue,2,0,1.4,94.465,-41.8,4.961,5228.1,0,no,NA
38,admin.,married,high.school,yes,no,cellular,may,wed,1,0,-1.8,92.893,-46.2,1.334,5099.1,0,no,NA
32,admin.,single,NA,yes,yes,cellular,nov,fri,1,0,-0.1,93.2,-42,4.021,5195.8,0,no,NA
48,blue-collar,married,NA,no,no,cellular,jul,thu,2,0,1.4,93.918,-42.7,4.962,5228.1,0,no,NA
40,blue-collar,married,basic.9y,no,no,cellular,jul,mon,4,0,1.4,93.918,-42.7,4.96,5228.1,0,no,NA
33,blue-collar,single,basic.6y,no,no,telephone,may,tue,1,0,1.1,93.994,-36.4,4.857,5191,0,no,NA
NA,services,married,high.school,no,no,cellular,may,mon,1,1,-1.8,92.893,-46.2,1.244,5099.1,2,no,NA
38,blue-collar,single,university.degree,yes,no,cellular,jul,NA,1,0,1.4,93.918,-42.7,4.962,5228.1,0,no,NA
40,unemployed,divorced,NA,no,no,telephone,may,thu,1,0,1.1,93.994,-36.4,4.86,5191,0,no,NA
29,admin.,married,high.school,no,no,cellular,may,tue,2,1,-1.8,92.893,-46.2,1.291,5099.1,2,no,NA
43,management,divorced,high.school,yes,no,cellular,nov,NA,2,0,-0.1,93.2,-42,4.191,5195.8,0,no,NA
41,admin.,married,high.school,yes,no,cellular,may,tue,1,1,-1.8,92.893,-46.2,1.344,5099.1,2,no,NA
51,technician,single,basic.9y,yes,no,telephone,nov,fri,3,0,-0.1,93.2,-42,4.021,5195.8,0,no,NA
43,blue-collar,married,basic.4y,yes,yes,telephone,may,mon,6,0,1.1,93.994,-36.4,4.857,5191,0,no,NA
41,technician,married,NA,no,no,cellular,nov,mon,2,0,-0.1,93.2,-42,4.191,5195.8,0,no,NA
31,admin.,married,high.school,no,no,cellular,may,fri,3,0,-1.8,92.893,-46.2,1.313,5099.1,0,no,NA
33,admin.,married,professional.course,no,yes,cellular,may,thu,8,1,-1.8,92.893,-46.2,1.266,5099.1,0,no,NA
NA,blue-collar,married,professional.course,no,no,cellular,sep,mon,2,0,-3.4,92.379,-29.8,0.797,5017.5,0,no,NA
33,blue-collar,married,NA,no,yes,cellular,jul,mon,2,0,1.4,93.918,-42.7,4.96,5228.1,0,no,NA
30,admin.,married,high.school,no,no,cellular,jul,thu,1,0,1.4,93.918,-42.7,4.963,5228.1,0,no,NA
32,admin.,single,university.degree,yes,no,cellular,aug,tue,2,0,1.4,93.444,-36.1,4.963,5228.1,0,no,NA
NA,blue-collar,married,high.school,yes,yes,telephone,jun,wed,7,0,1.4,94.465,-41.8,4.962,5228.1,0,no,NA
NA,admin.,single,NA,yes,yes,telephone,aug,thu,9,0,1.4,93.444,-36.1,4.962,5228.1,0,no,NA
26,services,single,high.school,no,yes,telephone,jun,mon,1,0,1.4,94.465,-41.8,4.961,5228.1,0,no,NA
70,retired,married,basic.4y,yes,no,telephone,mar,mon,1,0,-1.8,92.843,-50,1.629,5099.1,0,no,NA
42,admin.,married,university.degree,yes,no,cellular,jul,mon,1,0,1.4,93.918,-42.7,4.96,5228.1,0,no,NA
50,admin.,divorced,university.degree,no,yes,cellular,jul,mon,9,0,1.4,93.918,-42.7,4.962,5228.1,0,no,NA
41,admin.,married,university.degree,no,no,cellular,aug,NA,5,0,1.4,93.444,-36.1,4.963,5228.1,0,no,NA
58,management,married,university.degree,no,yes,telephone,may,mon,1,0,1.1,93.994,-36.4,4.857,5191,0,no,NA
56,services,married,high.school,no,yes,telephone,may,fri,3,0,1.1,93.994,-36.4,4.857,5191,0,no,NA
29,admin.,single,university.degree,yes,no,cellular,may,wed,3,1,-1.8,92.893,-46.2,1.334,5099.1,3,no,NA
50,blue-collar,married,NA,yes,no,telephone,may,mon,2,0,1.1,93.994,-36.4,4.857,5191,0,no,NA
44,technician,married,professional.course,yes,no,telephone,jul,thu,1,0,1.4,93.918,-42.7,4.968,5228.1,0,no,NA
29,housemaid,married,NA,yes,no,cellular,nov,NA,1,0,-0.1,93.2,-42,4.076,5195.8,0,no,NA
NA,admin.,single,unknown,no,no,telephone,may,mon,9,0,1.1,93.994,-36.4,4.857,5191,0,no,NA
NA,technician,single,NA,yes,no,cellular,may,fri,5,0,-1.8,92.893,-46.2,1.25,5099.1,0,no,NA
40,management,married,university.degree,no,yes,cellular,jul,tue,1,0,1.4,93.918,-42.7,4.961,5228.1,0,no,NA
38,self-employed,married,basic.9y,no,no,cellular,may,wed,4,1,-1.8,92.893,-46.2,1.334,5099.1,2,no,NA
NA,technician,married,university.degree,yes,no,cellular,aug,thu,1,0,1.4,93.444,-36.1,4.968,5228.1,0,no,NA
47,blue-collar,married,basic.9y,yes,no,telephone,may,tue,2,0,1.1,93.994,-36.4,4.856,5191,0,no,NA
NA,management,married,NA,yes,yes,telephone,jul,wed,1,0,1.4,93.918,-42.7,4.963,5228.1,0,no,NA
57,admin.,married,NA,yes,no,cellular,aug,wed,3,0,1.4,93.444,-36.1,4.964,5228.1,0,no,NA
NA,technician,married,professional.course,yes,no,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.957,5228.1,0,no,NA
NA,blue-collar,married,NA,no,no,cellular,jul,fri,2,0,1.4,93.918,-42.7,4.957,5228.1,0,no,NA
41,entrepreneur,single,high.school,yes,no,telephone,jul,thu,1,0,1.4,93.918,-42.7,4.962,5228.1,0,no,NA
40,admin.,married,university.degree,yes,no,cellular,nov,wed,1,0,-0.1,93.2,-42,4.12,5195.8,0,no,NA
NA,management,married,university.degree,yes,yes,cellular,aug,wed,7,0,1.4,93.444,-36.1,4.964,5228.1,0,no,NA
