custAge,profession#0,profession#1,profession#2,profession#3,profession#4,profession#5,profession#6,profession#7,profession#8,profession#9,profession#10,marital#0,marital#1,marital#2,schooling#0,schooling#1,schooling#2,schooling#3,schooling#4,schooling#5,schooling#6,default,housing,loan,contact#0,contact#1,month#0,month#1,month#2,month#3,month#4,month#5,month#6,month#7,month#8,month#9,day_of_week#0,day_of_week#1,day_of_week#2,day_of_week#3,day_of_week#4,campaign,pdays,previous,poutcome#0,poutcome#1,poutcome#2,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,pmonths,pastEmail,responded,profit
0.9822,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.0110865,-1.06964,-0.435454,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.27402,0.193952,1.6058,1,0,0,-1.20047,-0.863217,-1.40585,-1.23109,-0.932102,0.193954,1.28042,1,21
5.21978,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.0110865,-1.06964,-0.435454,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-0.197165,0.193952,1.6058,1,0,0,-2.22708,-1.60091,2.27038,-1.66208,-2.06296,0.193954,1.28042,1,266
1.46374,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.0110865,0.934891,-0.435454,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.564962,-5.11928,1.6058,0,0,1,-1.90626,-2.37672,1.98925,-1.58371,-1.24946,-5.15466,2.06091,1,177
-0.173502,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.0110865,-1.06964,-0.435454,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.564962,0.193952,-0.354061,0,1,0,0.660245,0.728219,0.908012,0.722781,0.341497,0.193954,-0.280563,1,-58
-0.173502,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.0110865,0.934891,-0.435454,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.197165,0.193952,-0.354061,0,1,0,0.852733,1.54383,-0.259729,0.774638,0.85565,0.193954,-0.280563,1,-276
1.07851,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.0110865,-1.06964,2.29646,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.538429,0.193952,1.6058,1,0,0,-2.22708,-2.06847,2.33525,-1.61656,-2.06296,0.193954,2.06091,1,376
0.115423,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.0110865,-1.06964,-0.435454,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.564962,0.193952,-0.354061,0,1,0,-1.90626,-2.37672,1.98925,-1.56643,-1.24946,0.193954,-0.280563,1,10
0.885892,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,-0.0110865,-1.06964,-0.435454,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.564962,0.193952,-0.354061,0,1,0,-2.22708,-2.06847,2.33525,-1.63327,-2.06296,0.193954,-0.280563,1,165
1.56005,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.0110865,0.934891,-0.435454,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.564962,0.193952,-0.354061,0,1,0,-1.20047,-1.17838,-1.21122,-1.34748,-0.932102,0.193954,-0.280563,1,192
2.52314,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-0.0110865,0.934891,-0.435454,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.564962,0.193952,-0.354061,0,1,0,-1.13631,1.11091,0.0646434,-1.59466,-2.4219,0.193954,-0.280563,1,245
4.06407,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-0.0110865,0.934891,-0.435454,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.564962,0.193952,-0.354061,0,1,0,-2.22708,-1.97842,2.96237,-1.6471,-2.06296,0.193954,-0.280563,1,192
-0.462428,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.0110865,0.934891,-0.435454,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.197165,0.193952,-0.354061,0,1,0,0.852733,-0.224217,0.972887,0.784434,0.85565,0.193954,-0.280563,1,148
-0.462428,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.0110865,-1.06964,-0.435454,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.197165,0.193952,-0.354061,0,1,0,0.852733,1.54383,-0.259729,0.786162,0.85565,0.193954,-0.280563,1,167
-0.173502,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.0110865,0.934891,2.29646,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.564962,0.193952,-0.354061,0,1,0,-1.20047,-0.863217,-1.40585,-1.28928,-0.932102,0.193954,-0.280563,1,414
0.404349,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.0110865,0.934891,2.29646,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.564962,0.193952,-0.354061,0,1,0,0.660245,0.728219,0.908012,0.723357,0.341497,0.193954,-0.280563,1,326
2.71575,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-0.0110865,-1.06964,-0.435454,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.538429,0.193952,-0.354061,0,1,0,-1.20047,-1.26496,-2.03297,-1.1896,-0.932102,0.193954,-0.280563,1,223
-1.61813,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-0.0110865,0.934891,-0.435454,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.564962,0.193952,-0.354061,0,1,0,-1.20047,-1.17838,-1.21122,-1.32731,-0.932102,0.193954,-0.280563,1,116
4.06407,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.0110865,-1.06964,-0.435454,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.564962,-5.157,3.56566,0,0,1,-1.20047,0.30395,1.29726,-1.70529,-2.18491,-5.15591,4.40239,1,153
0.404349,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.0110865,0.934891,-0.435454,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.564962,0.193952,-0.354061,0,1,0,-0.109708,0.388796,0.043018,0.786738,0.408015,0.193954,-0.280563,1,223
-2.00336,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,-0.0110865,0.934891,-0.435454,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.197165,-5.157,3.56566,0,0,1,-0.751336,1.08321,0.670139,-1.56873,-2.80993,-5.15591,-0.280563,1,178
-0.173502,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,-0.0110865,0.934891,-0.435454,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.538429,-5.157,1.6058,0,0,1,-1.97043,-1.49009,1.64326,-1.66669,-1.97981,-5.15591,0.49993,1,120
0.885892,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.0110865,0.934891,-0.435454,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.197165,0.193952,-0.354061,0,1,0,0.852733,-0.224217,0.972887,0.783857,0.85565,0.193954,-0.280563,1,228
-1.2329,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.0110865,-1.06964,-0.435454,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.564962,-5.16778,1.6058,0,0,1,-1.90626,-2.37672,1.98925,-1.56816,-1.24946,-5.15627,-0.280563,1,-28
-0.655045,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.0110865,0.934891,-0.435454,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.564962,0.193952,-0.354061,0,1,0,-1.20047,-0.863217,-1.40585,-1.26047,-0.932102,0.193954,-0.280563,1,205
1.46374,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-0.0110865,0.934891,-0.435454,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.197165,-5.157,3.56566,0,0,1,-1.20047,0.523873,0.129518,-1.68167,-2.18491,-5.15591,4.40239,1,223
1.46374,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.0110865,-1.06964,-0.435454,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.564962,0.193952,-0.354061,0,1,0,0.852733,1.54383,-0.259729,0.780976,0.85565,0.193954,-0.280563,1,-13
-0.269811,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-0.0110865,-1.06964,2.29646,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.564962,0.193952,-0.354061,0,1,0,-1.90626,-2.37672,1.98925,-1.60042,-1.24946,0.193954,-0.280563,1,402
0.9822,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,-0.0110865,-1.06964,-0.435454,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.170632,0.193952,-0.354061,0,1,0,-1.20047,0.523873,0.129518,-1.67936,-2.18491,0.193954,-0.280563,1,203
4.25669,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-0.0110865,-1.06964,-0.435454,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.564962,0.193952,-0.354061,0,1,0,-1.97043,-1.49009,1.64326,-1.66381,-1.97981,0.193954,-0.280563,1,248
-0.751354,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-0.0110865,0.934891,-0.435454,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.538429,0.193952,-0.354061,0,1,0,0.852733,-0.224217,0.972887,0.785586,0.85565,0.193954,-0.280563,1,-43
-0.558737,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.0110865,0.934891,-0.435454,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.538429,0.193952,-0.354061,0,1,0,-1.20047,-0.863217,-1.40585,-1.26623,-0.932102,0.193954,-0.280563,1,155
-0.655045,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.0110865,-1.06964,-0.435454,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.197165,0.193952,1.6058,1,0,0,-1.20047,-1.26496,-2.03297,-1.14581,-0.932102,0.193954,0.49993,1,197
-0.366119,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.0110865,-1.06964,-0.435454,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.27402,0.193952,-0.354061,0,1,0,-1.13631,0.78536,0.49714,-1.55836,-2.4219,0.193954,-0.280563,1,167
1.27113,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.0110865,0.934891,2.29646,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.564962,0.193952,-0.354061,0,1,0,-1.20047,-1.17838,-1.21122,-1.33768,-0.932102,0.193954,-0.280563,1,499
-0.655045,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.0110865,0.934891,-0.435454,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.564962,0.193952,-0.354061,0,1,0,0.852733,-0.224217,0.972887,0.784434,0.85565,0.193954,-0.280563,1,169
0.404349,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.0110865,-1.06964,-0.435454,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.197165,0.193952,-0.354061,0,1,0,0.852733,0.596603,-0.454353,0.783281,0.85565,0.193954,-0.280563,1,-141
1.94529,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.0110865,0.934891,-0.435454,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.564962,0.193952,1.6058,1,0,0,-0.751336,1.08321,0.670139,-1.56528,-2.80993,0.193954,0.49993,1,230
3.96777,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.0110865,0.934891,-0.435454,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.564962,0.193952,1.6058,1,0,0,-2.22708,-1.60091,2.27038,-1.66381,-2.06296,0.193954,0.49993,1,26
1.46374,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.0110865,-1.06964,-0.435454,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.564962,0.193952,-0.354061,0,1,0,0.852733,0.596603,-0.454353,0.783857,0.85565,0.193954,-0.280563,1,6
0.211732,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,-0.0110865,0.934891,-0.435454,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.27402,0.193952,-0.354061,0,1,0,-1.13631,1.11091,0.0646434,-1.5745,-2.4219,0.193954,-0.280563,1,190
0.30804,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.0110865,0.934891,-0.435454,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.564962,0.193952,1.6058,1,0,0,-1.20047,-1.17838,-1.21122,-1.35554,-0.932102,0.193954,2.06091,1,167
-1.32921,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.0110865,0.934891,-0.435454,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.564962,0.193952,1.6058,1,0,0,-1.90626,-2.37672,1.98925,-1.58083,-1.24946,0.193954,0.49993,1,192
-0.173502,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.0110865,0.934891,-0.435454,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.170632,0.193952,-0.354061,0,1,0,0.660245,0.728219,0.908012,0.723357,0.341497,0.193954,-0.280563,1,199
1.07851,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.0110865,0.934891,-0.435454,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.564962,-5.18933,1.6058,0,0,1,-1.20047,-0.863217,-1.40585,-1.28928,-0.932102,-5.15699,1.28042,1,191
-1.42551,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.0110865,-1.06964,-0.435454,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.564962,0.193952,-0.354061,0,1,0,-1.90626,-2.37672,1.98925,-1.57968,-1.24946,0.193954,-0.280563,1,188
-1.2329,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.0110865,0.934891,-0.435454,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.538429,0.193952,1.6058,1,0,0,-1.90626,-2.37672,1.98925,-1.56931,-1.24946,0.193954,1.28042,1,175
1.56005,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-0.0110865,0.934891,-0.435454,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.906226,0.193952,-0.354061,0,1,0,-1.20047,0.523873,0.129518,-1.68282,-2.18491,0.193954,-0.280563,1,274
1.65636,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.0110865,-1.06964,-0.435454,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.197165,0.193952,-0.354061,0,1,0,-1.20047,-0.863217,-1.40585,-1.26623,-0.932102,0.193954,-0.280563,1,214
-0.655045,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.0110865,0.934891,2.29646,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.197165,0.193952,-0.354061,0,1,0,-1.20047,-1.17838,-1.21122,-1.30714,-0.932102,0.193954,-0.280563,1,352
-0.173502,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.0110865,0.934891,-0.435454,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.197165,-5.157,3.56566,0,0,1,-1.20047,0.523873,0.129518,-1.68282,-2.18491,-5.15591,5.96338,1,30
-0.847662,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,-0.0110865,0.934891,-0.435454,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.197165,0.193952,-0.354061,0,1,0,0.852733,1.54383,-0.259729,0.727967,0.85565,0.193954,-0.280563,1,-65
0.0191148,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.0110865,0.934891,2.29646,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.564962,0.193952,-0.354061,0,1,0,0.852733,0.596603,-0.454353,0.783281,0.85565,0.193954,-0.280563,1,301
-0.558737,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.0110865,0.934891,-0.435454,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.170632,0.193952,-0.354061,0,1,0,0.852733,1.54383,-0.259729,0.782705,0.85565,0.193954,-0.280563,1,171
-0.943971,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.0110865,0.934891,-0.435454,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.197165,0.193952,-0.354061,0,1,0,-1.20047,-1.17838,-1.21122,-1.34748,-0.932102,0.193954,-0.280563,1,113
2.1379,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.0110865,-1.06964,-0.435454,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.197165,-5.157,5.52551,0,0,1,-0.751336,2.06681,-2.20596,-1.48173,-2.80993,-5.15591,2.06091,1,215
3.58253,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-0.0110865,-1.06964,-0.435454,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.564962,-5.14084,7.48537,1,0,0,-1.13631,0.78536,0.49714,-1.5549,-2.4219,-5.15538,12.2073,1,257
-0.366119,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-0.0110865,0.934891,2.29646,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.564962,0.193952,-0.354061,0,1,0,-1.20047,-1.17838,-1.21122,-1.35554,-0.932102,0.193954,-0.280563,1,436
-1.71444,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.0110865,0.934891,-0.435454,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.564962,0.193952,3.56566,1,0,0,-1.13631,1.11091,0.0646434,-1.5745,-2.4219,0.193954,2.84141,1,127
-0.558737,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.0110865,-1.06964,-0.435454,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.564962,0.193952,-0.354061,0,1,0,-1.20047,-0.863217,-1.40585,-1.25586,-0.932102,0.193954,-0.280563,1,119
1.65636,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.0110865,0.934891,-0.435454,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.197165,0.193952,-0.354061,0,1,0,-1.90626,-1.05717,-0.0434808,-1.34632,-1.24946,0.193954,-0.280563,1,161
-0.269811,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-0.0110865,0.934891,-0.435454,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.197165,0.193952,1.6058,1,0,0,-2.22708,-1.97842,2.96237,-1.65343,-2.06296,0.193954,-0.280563,1,179
0.211732,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.0110865,-1.06964,-0.435454,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-0.197165,0.193952,-0.354061,0,1,0,-2.22708,-1.97842,2.96237,-1.64767,-2.06296,0.193954,-0.280563,1,254
-1.2329,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.0110865,-1.06964,-0.435454,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.564962,0.193952,-0.354061,0,1,0,-1.20047,-0.354088,1.25401,-1.70875,-2.18491,0.193954,-0.280563,1,178
0.693275,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.0110865,-1.06964,-0.435454,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.564962,0.193952,-0.354061,0,1,0,0.852733,0.596603,-0.454353,0.782129,0.85565,0.193954,-0.280563,1,223
-0.462428,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.0110865,0.934891,-0.435454,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.197165,0.193952,-0.354061,0,1,0,0.660245,0.728219,0.908012,0.722781,0.341497,0.193954,-0.280563,1,101
1.07851,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.0110865,-1.06964,-0.435454,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.564962,0.193952,1.6058,1,0,0,-1.20047,-1.17838,-1.21122,-1.35554,-0.932102,0.193954,1.28042,1,-158
-0.173502,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,-0.0110865,0.934891,-0.435454,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.170632,-5.07078,1.6058,0,0,1,-0.751336,1.08321,0.670139,-1.56931,-2.80993,-5.15306,2.84141,1,199
0.789583,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-0.0110865,0.934891,2.29646,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.564962,0.193952,-0.354061,0,1,0,0.852733,-0.224217,0.972887,0.786162,0.85565,0.193954,-0.280563,1,289
1.46374,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.0110865,0.934891,-0.435454,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.564962,0.193952,-0.354061,0,1,0,-1.90626,-2.37672,1.98925,-1.60042,-1.24946,0.193954,-0.280563,1,116
-1.2329,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.0110865,-1.06964,-0.435454,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.564962,0.193952,-0.354061,0,1,0,-1.13631,0.78536,0.49714,-1.55779,-2.4219,0.193954,-0.280563,1,87
1.46374,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.0110865,-1.06964,2.29646,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.197165,-5.17317,1.6058,0,0,1,-1.90626,-1.91261,1.51351,-1.45061,-1.24946,-5.15645,1.28042,1,477
-1.04028,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.0110865,0.934891,-0.435454,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.197165,0.193952,-0.354061,0,1,0,-2.22708,-2.06847,2.33525,-1.62174,-2.06296,0.193954,-0.280563,1,186
-0.751354,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.0110865,0.934891,-0.435454,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.564962,-5.157,5.52551,0,0,1,-0.751336,1.08321,0.670139,-1.56643,-2.80993,-5.15591,6.74387,1,204
-0.173502,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.0110865,0.934891,-0.435454,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.906226,0.193952,-0.354061,0,1,0,0.852733,1.54383,-0.259729,0.72739,0.85565,0.193954,-0.280563,1,179
-1.42551,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.0110865,0.934891,-0.435454,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.564962,0.193952,-0.354061,0,1,0,-1.90626,-2.37672,1.98925,-1.56816,-1.24946,0.193954,-0.280563,1,155
1.56005,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-0.0110865,0.934891,-0.435454,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.197165,-5.17317,3.56566,0,0,1,-1.13631,0.833847,0.172768,-1.63384,-2.4219,-5.15645,-0.280563,1,189
-0.655045,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.0110865,-1.06964,-0.435454,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.170632,0.193952,-0.354061,0,1,0,0.660245,0.728219,0.908012,0.721629,0.341497,0.193954,-0.280563,1,-66
-0.751354,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.0110865,0.934891,-0.435454,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.197165,0.193952,-0.354061,0,1,0,-1.20047,-1.26496,-2.03297,-1.19363,-0.932102,0.193954,-0.280563,1,242
-0.943971,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,-0.0110865,0.934891,-0.435454,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-0.564962,-5.17317,3.56566,0,0,1,-0.751336,1.08321,0.670139,-1.56989,-2.80993,-5.15645,-0.280563,1,138
1.07851,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.0110865,-1.06964,2.29646,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.564962,0.193952,-0.354061,0,1,0,-1.13631,1.11091,0.0646434,-1.57968,-2.4219,0.193954,-0.280563,1,444
-0.751354,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.0110865,0.934891,-0.435454,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.197165,0.193952,-0.354061,0,1,0,-1.90626,-1.05717,-0.0434808,-1.34978,-1.24946,0.193954,-0.280563,1,185
1.56005,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.0110865,-1.06964,-0.435454,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.564962,0.193952,-0.354061,0,1,0,-0.109708,-0.646755,-0.302979,0.426618,0.408015,0.193954,-0.280563,1,214
